city,model,scenario,year,season,temp_c
Las Vegas,MPI-ESM1-2-HR,ssp245,2047,summer,31.118103
Las Vegas,MPI-ESM1-2-HR,ssp245,2047,winter,6.057943
Las Vegas,MPI-ESM1-2-HR,ssp245,2048,summer,32.452923
Las Vegas,MPI-ESM1-2-HR,ssp245,2048,winter,6.93574
Las Vegas,MPI-ESM1-2-HR,ssp245,2049,summer,33.703106
Las Vegas,MPI-ESM1-2-HR,ssp245,2049,winter,6.9531455
Las Vegas,MPI-ESM1-2-HR,ssp245,2050,summer,33.142548
Las Vegas,MPI-ESM1-2-HR,ssp245,2050,winter,7.0589805
Las Vegas,MPI-ESM1-2-HR,ssp245,2051,summer,31.17273
Las Vegas,MPI-ESM1-2-HR,ssp245,2051,winter,6.331187
Las Vegas,MPI-ESM1-2-HR,ssp245,2052,summer,32.76541
Las Vegas,MPI-ESM1-2-HR,ssp245,2052,winter,7.7667236
Las Vegas,MPI-ESM1-2-HR,ssp245,2053,summer,33.291492
Las Vegas,MPI-ESM1-2-HR,ssp245,2053,winter,8.178487
Las Vegas,MPI-ESM1-2-HR,ssp245,2054,summer,32.65695
Las Vegas,MPI-ESM1-2-HR,ssp245,2054,winter,6.651591
Las Vegas,MPI-ESM1-2-HR,ssp245,2055,summer,32.068604
Las Vegas,MPI-ESM1-2-HR,ssp245,2055,winter,6.5196533
Las Vegas,MPI-ESM1-2-HR,ssp245,2056,summer,32.26184
Las Vegas,MPI-ESM1-2-HR,ssp245,2056,winter,7.04719
Las Vegas,MPI-ESM1-2-HR,ssp245,2057,summer,32.78776
Las Vegas,MPI-ESM1-2-HR,ssp245,2057,winter,7.091278
Las Vegas,MPI-ESM1-2-HR,ssp245,2058,summer,33.543346
Las Vegas,MPI-ESM1-2-HR,ssp245,2058,winter,7.3683677
Las Vegas,MPI-ESM1-2-HR,ssp245,2059,summer,31.559977
Las Vegas,MPI-ESM1-2-HR,ssp245,2059,winter,8.429555
Las Vegas,MPI-ESM1-2-HR,ssp245,2060,summer,33.94633
Las Vegas,MPI-ESM1-2-HR,ssp245,2060,winter,6.346029
Las Vegas,MPI-ESM1-2-HR,ssp245,2061,summer,32.428974
Las Vegas,MPI-ESM1-2-HR,ssp245,2061,winter,5.194143
Las Vegas,MPI-ESM1-2-HR,ssp245,2062,summer,33.05901
Las Vegas,MPI-ESM1-2-HR,ssp245,2062,winter,6.013601
Las Vegas,MPI-ESM1-2-HR,ssp245,2063,summer,30.967691
Las Vegas,MPI-ESM1-2-HR,ssp245,2063,winter,6.2121987
Las Vegas,MPI-ESM1-2-HR,ssp245,2064,summer,34.145885
Las Vegas,MPI-ESM1-2-HR,ssp245,2064,winter,7.491709
Las Vegas,MPI-ESM1-2-HR,ssp245,2065,summer,32.91212
Las Vegas,MPI-ESM1-2-HR,ssp245,2065,winter,8.219401
Las Vegas,MPI-ESM1-2-HR,ssp245,2066,summer,33.670033
Las Vegas,MPI-ESM1-2-HR,ssp245,2066,winter,6.844706
Las Vegas,MPI-ESM1-2-HR,ssp245,2067,summer,34.15515
Las Vegas,MPI-ESM1-2-HR,ssp245,2067,winter,8.775513
Las Vegas,MPI-ESM1-2-HR,ssp245,2068,summer,32.86272
Las Vegas,MPI-ESM1-2-HR,ssp245,2068,winter,9.096293
Las Vegas,MPI-ESM1-2-HR,ssp245,2069,summer,34.03541
Las Vegas,MPI-ESM1-2-HR,ssp245,2069,winter,6.425934
Las Vegas,MPI-ESM1-2-HR,ssp245,2070,summer,32.836773
Las Vegas,MPI-ESM1-2-HR,ssp245,2070,winter,8.101186
Las Vegas,MPI-ESM1-2-HR,ssp245,2071,summer,32.370655
Las Vegas,MPI-ESM1-2-HR,ssp245,2071,winter,7.420532
Las Vegas,MPI-ESM1-2-HR,ssp245,2072,summer,34.262836
Las Vegas,MPI-ESM1-2-HR,ssp245,2072,winter,8.092143
Las Vegas,MPI-ESM1-2-HR,ssp245,2073,summer,32.64085
Las Vegas,MPI-ESM1-2-HR,ssp245,2073,winter,6.7663474
Las Vegas,MPI-ESM1-2-HR,ssp245,2074,summer,32.705547
Las Vegas,MPI-ESM1-2-HR,ssp245,2074,winter,8.473643
Las Vegas,MPI-ESM1-2-HR,ssp245,2075,summer,33.1964
Las Vegas,MPI-ESM1-2-HR,ssp245,2075,winter,6.44635
Las Vegas,MPI-ESM1-2-HR,ssp245,2076,summer,32.50827
Las Vegas,MPI-ESM1-2-HR,ssp245,2076,winter,6.804301
Las Vegas,MPI-ESM1-2-HR,ssp245,2077,summer,33.550884
Las Vegas,MPI-ESM1-2-HR,ssp245,2077,winter,8.04951
Las Vegas,MPI-ESM1-2-HR,ssp245,2078,summer,33.342907
Las Vegas,MPI-ESM1-2-HR,ssp245,2078,winter,9.103607
Las Vegas,MPI-ESM1-2-HR,ssp245,2079,summer,33.323017
Las Vegas,MPI-ESM1-2-HR,ssp245,2079,winter,8.368245
Las Vegas,MPI-ESM1-2-HR,ssp245,2080,summer,32.232563
Las Vegas,MPI-ESM1-2-HR,ssp245,2080,winter,7.074453
Las Vegas,MPI-ESM1-2-HR,ssp245,2081,summer,33.54954
Las Vegas,MPI-ESM1-2-HR,ssp245,2081,winter,8.765157
Las Vegas,MPI-ESM1-2-HR,ssp245,2082,summer,33.413197
Las Vegas,MPI-ESM1-2-HR,ssp245,2082,winter,6.842621
Las Vegas,MPI-ESM1-2-HR,ssp245,2083,summer,33.338276
Las Vegas,MPI-ESM1-2-HR,ssp245,2083,winter,7.6149497
Las Vegas,MPI-ESM1-2-HR,ssp245,2084,summer,34.416218
Las Vegas,MPI-ESM1-2-HR,ssp245,2084,winter,7.197866
Las Vegas,MPI-ESM1-2-HR,ssp245,2085,summer,33.11784
Las Vegas,MPI-ESM1-2-HR,ssp245,2085,winter,8.207683
Las Vegas,MPI-ESM1-2-HR,ssp245,2086,summer,33.83499
Las Vegas,MPI-ESM1-2-HR,ssp245,2086,winter,7.503733
Las Vegas,MPI-ESM1-2-HR,ssp245,2087,summer,32.700256
Las Vegas,MPI-ESM1-2-HR,ssp245,2087,winter,7.1599426
Las Vegas,MPI-ESM1-2-HR,ssp245,2088,summer,34.47354
Las Vegas,MPI-ESM1-2-HR,ssp245,2088,winter,6.033854
Las Vegas,MPI-ESM1-2-HR,ssp245,2089,summer,33.510303
Las Vegas,MPI-ESM1-2-HR,ssp245,2089,winter,5.842285
Las Vegas,MPI-ESM1-2-HR,ssp245,2090,summer,31.749277
Las Vegas,MPI-ESM1-2-HR,ssp245,2090,winter,8.075398
Las Vegas,MPI-ESM1-2-HR,ssp245,2091,summer,34.75531
Las Vegas,MPI-ESM1-2-HR,ssp245,2091,winter,7.7674356
Las Vegas,MPI-ESM1-2-HR,ssp245,2092,summer,35.240326
Las Vegas,MPI-ESM1-2-HR,ssp245,2092,winter,8.499298
Las Vegas,MPI-ESM1-2-HR,ssp245,2093,summer,33.72708
Las Vegas,MPI-ESM1-2-HR,ssp245,2093,winter,6.992452
Las Vegas,MPI-ESM1-2-HR,ssp245,2094,summer,33.09062
Las Vegas,MPI-ESM1-2-HR,ssp245,2094,winter,6.00295
Las Vegas,MPI-ESM1-2-HR,ssp245,2095,summer,33.544056
Las Vegas,MPI-ESM1-2-HR,ssp245,2095,winter,6.315033
Las Vegas,MPI-ESM1-2-HR,ssp245,2096,summer,33.69571
Las Vegas,MPI-ESM1-2-HR,ssp245,2096,winter,7.517985
Las Vegas,MPI-ESM1-2-HR,ssp245,2097,summer,33.91978
Las Vegas,MPI-ESM1-2-HR,ssp245,2097,winter,8.39563
Las Vegas,MPI-ESM1-2-HR,ssp245,2098,summer,33.35512
Las Vegas,MPI-ESM1-2-HR,ssp245,2098,winter,8.811066
Las Vegas,MPI-ESM1-2-HR,ssp245,2099,summer,34.22873
Las Vegas,MPI-ESM1-2-HR,ssp245,2099,winter,8.892568
Las Vegas,MPI-ESM1-2-HR,ssp245,2100,summer,33.433197
Las Vegas,MPI-ESM1-2-HR,ssp245,2100,winter,7.5440574
Las Vegas,MPI-ESM1-2-HR,ssp370,2015,summer,31.967794
Las Vegas,MPI-ESM1-2-HR,ssp370,2015,winter,4.482981
Las Vegas,MPI-ESM1-2-HR,ssp370,2016,summer,32.721508
Las Vegas,MPI-ESM1-2-HR,ssp370,2016,winter,8.3611555
Las Vegas,MPI-ESM1-2-HR,ssp370,2017,summer,31.919607
Las Vegas,MPI-ESM1-2-HR,ssp370,2017,winter,7.223938
Las Vegas,MPI-ESM1-2-HR,ssp370,2018,summer,31.661722
Las Vegas,MPI-ESM1-2-HR,ssp370,2018,winter,5.929901
Las Vegas,MPI-ESM1-2-HR,ssp370,2019,summer,30.988739
Las Vegas,MPI-ESM1-2-HR,ssp370,2019,winter,4.9690347
Las Vegas,MPI-ESM1-2-HR,ssp370,2020,summer,31.74056
Las Vegas,MPI-ESM1-2-HR,ssp370,2020,winter,7.232656
Las Vegas,MPI-ESM1-2-HR,ssp370,2021,summer,32.460308
Las Vegas,MPI-ESM1-2-HR,ssp370,2021,winter,5.1782327
Las Vegas,MPI-ESM1-2-HR,ssp370,2022,summer,31.380545
Las Vegas,MPI-ESM1-2-HR,ssp370,2022,winter,6.098643
Las Vegas,MPI-ESM1-2-HR,ssp370,2023,summer,32.015747
Las Vegas,MPI-ESM1-2-HR,ssp370,2023,winter,6.5508933
Las Vegas,MPI-ESM1-2-HR,ssp370,2024,summer,32.429413
Las Vegas,MPI-ESM1-2-HR,ssp370,2024,winter,6.736908
Las Vegas,MPI-ESM1-2-HR,ssp370,2025,summer,31.59307
Las Vegas,MPI-ESM1-2-HR,ssp370,2025,winter,6.792887
Las Vegas,MPI-ESM1-2-HR,ssp370,2026,summer,31.552805
Las Vegas,MPI-ESM1-2-HR,ssp370,2026,winter,4.8005776
Las Vegas,MPI-ESM1-2-HR,ssp370,2027,summer,31.099783
Las Vegas,MPI-ESM1-2-HR,ssp370,2027,winter,5.7504478
Las Vegas,MPI-ESM1-2-HR,ssp370,2028,summer,32.781963
Las Vegas,MPI-ESM1-2-HR,ssp370,2028,winter,7.821879
